scoring_title,start,stop,duration,category,sender,behaviour,receiver,bout_id,bout
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Anton,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Anton | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Astrid,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Astrid | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Elen,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Elen | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Heidi,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Heidi | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Jakob,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Jakob | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Joey,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Joey | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Jonas,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Jonas | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Klara,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Klara | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Lasse,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Lasse | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Lena,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Lena | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Mojo,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Mojo | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Sophie,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Sophie | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Sven,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Sven | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Unknown,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Unknown | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Feeding,Willi,Before Feeding,NA,1,2011-03-22-142045-nm-bf-lena.arch | Feeding | Willi | Before Feeding | NA
2011-03-22-142045-nm-bf-lena.arch,0,NA,NA,Nearest neighbour,Lena,Lasse,NA,1,2011-03-22-142045-nm-bf-lena.arch | Nearest neighbour | Lena | Lasse | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Anton,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Anton | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Astrid,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Astrid | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Elen,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Elen | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Heidi,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Heidi | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Jakob,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Jakob | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Joey,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Joey | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Jonas,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Jonas | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Klara,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Klara | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Lasse,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Lasse | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Lena,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Lena | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Mojo,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Mojo | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Sophie,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Sophie | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Sven,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Sven | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Unknown,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Unknown | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Time.1,Willi,Afternoon,NA,1,2011-03-22-142045-nm-bf-lena.arch | Time.1 | Willi | Afternoon | NA
2011-03-22-142045-nm-bf-lena.arch,0,300,300,Total,NA,total duration,NA,NA,2011-03-22-142045-nm-bf-lena.arch | Total | total duration | NA | NA
2011-03-22-142045-nm-bf-lena.arch,45,84.4,39.400000000000006,Behavior,Lena,Autopreening,NA,1,2011-03-22-142045-nm-bf-lena.arch | Behavior | Lena | Autopreening | NA
2011-03-22-142045-nm-bf-lena.arch,152.2,152.2,0,Behavior,Lena,Stretch,NA,1,2011-03-22-142045-nm-bf-lena.arch | Behavior | Lena | Stretch | NA
2011-03-22-142045-nm-bf-lena.arch,167.6,171.4,3.8000000000000114,Behavior,Lena,Approach,Sophie,1,2011-03-22-142045-nm-bf-lena.arch | Behavior | Lena | Approach | Sophie
2011-03-22-142045-nm-bf-lena.arch,171.6,171.6,0,Contact Sit,Lena,Initiate Contact sit,Sophie,1,2011-03-22-142045-nm-bf-lena.arch | Contact Sit | Lena | Initiate Contact sit | Sophie
2011-03-22-142045-nm-bf-lena.arch,171.8,214.6,42.79999999999998,Contact Sit,Lena,Contact Sit,Sophie,1,2011-03-22-142045-nm-bf-lena.arch | Contact Sit | Lena | Contact Sit | Sophie
2011-03-22-142045-nm-bf-lena.arch,214.8,214.8,0,Contact Sit,Sophie,Terminate Contact sit,Lena,1,2011-03-22-142045-nm-bf-lena.arch | Contact Sit | Sophie | Terminate Contact sit | Lena
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Anton,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Anton | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Astrid,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Astrid | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Elen,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Elen | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Heidi,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Heidi | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Jakob,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Jakob | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Joey,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Joey | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Jonas,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Jonas | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Klara,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Klara | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Lasse,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Lasse | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Lena,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Lena | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Mojo,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Mojo | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Sophie,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Sophie | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Sven,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Sven | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Unknown,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Unknown | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Feeding,Willi,Before Feeding,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Feeding | Willi | Before Feeding | NA
2011-03-22-143059-nm-bf-heidi.arch,0,NA,NA,Nearest neighbour,Heidi,Anton,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Nearest neighbour | Heidi | Anton | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Placeholder,Astrid,placeholder_text,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Placeholder | Astrid | placeholder_text | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Anton,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Anton | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Astrid,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Astrid | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Elen,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Elen | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Heidi,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Heidi | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Jakob,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Jakob | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Joey,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Joey | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Jonas,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Jonas | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Klara,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Klara | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Lasse,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Lasse | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Lena,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Lena | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Mojo,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Mojo | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Sophie,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Sophie | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Sven,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Sven | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Unknown,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Unknown | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Time.1,Willi,Afternoon,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Time.1 | Willi | Afternoon | NA
2011-03-22-143059-nm-bf-heidi.arch,0,361.2,361.2,Total,NA,total duration,NA,NA,2011-03-22-143059-nm-bf-heidi.arch | Total | total duration | NA | NA
2011-03-22-143059-nm-bf-heidi.arch,11.2,NA,NA,Acoustic,Heidi,Long Distance Call,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Acoustic | Heidi | Long Distance Call | NA
2011-03-22-143059-nm-bf-heidi.arch,29.6,30.6,1,Behavior,Heidi,Approach,Anton,1,2011-03-22-143059-nm-bf-heidi.arch | Behavior | Heidi | Approach | Anton
2011-03-22-143059-nm-bf-heidi.arch,30.6,30.6,0,Contact Sit,Heidi,Initiate Contact sit,Anton,1,2011-03-22-143059-nm-bf-heidi.arch | Contact Sit | Heidi | Initiate Contact sit | Anton
2011-03-22-143059-nm-bf-heidi.arch,30.8,181.8,151,Contact Sit,Heidi,Contact Sit,Anton,1,2011-03-22-143059-nm-bf-heidi.arch | Contact Sit | Heidi | Contact Sit | Anton
2011-03-22-143059-nm-bf-heidi.arch,109.2,NA,NA,Acoustic,Heidi,Long Distance Call,NA,2,2011-03-22-143059-nm-bf-heidi.arch | Acoustic | Heidi | Long Distance Call | NA
2011-03-22-143059-nm-bf-heidi.arch,124,NA,NA,Acoustic,Heidi,Long Distance Call,NA,3,2011-03-22-143059-nm-bf-heidi.arch | Acoustic | Heidi | Long Distance Call | NA
2011-03-22-143059-nm-bf-heidi.arch,142,NA,NA,Acoustic,Heidi,Long Distance Call,NA,4,2011-03-22-143059-nm-bf-heidi.arch | Acoustic | Heidi | Long Distance Call | NA
2011-03-22-143059-nm-bf-heidi.arch,145.6,NA,NA,Acoustic,Heidi,Long Distance Call,NA,5,2011-03-22-143059-nm-bf-heidi.arch | Acoustic | Heidi | Long Distance Call | NA
2011-03-22-143059-nm-bf-heidi.arch,181.8,181.8,0,Contact Sit,Anton,Terminate Contact sit,Heidi,1,2011-03-22-143059-nm-bf-heidi.arch | Contact Sit | Anton | Terminate Contact sit | Heidi
2011-03-22-143059-nm-bf-heidi.arch,188.4,NA,NA,Acoustic,Heidi,Long Distance Call,NA,6,2011-03-22-143059-nm-bf-heidi.arch | Acoustic | Heidi | Long Distance Call | NA
2011-03-22-143059-nm-bf-heidi.arch,188.4,189.6,1.1999999999999886,Behavior,Heidi,Approach,Anton,2,2011-03-22-143059-nm-bf-heidi.arch | Behavior | Heidi | Approach | Anton
2011-03-22-143059-nm-bf-heidi.arch,189.6,189.6,0,Contact Sit,Heidi,Initiate Contact sit,Anton,2,2011-03-22-143059-nm-bf-heidi.arch | Contact Sit | Heidi | Initiate Contact sit | Anton
2011-03-22-143059-nm-bf-heidi.arch,189.8,243.6,53.79999999999998,Contact Sit,Heidi,Contact Sit,Anton,2,2011-03-22-143059-nm-bf-heidi.arch | Contact Sit | Heidi | Contact Sit | Anton
2011-03-22-143059-nm-bf-heidi.arch,197.6,NA,NA,Acoustic,Heidi,Long Distance Call,NA,7,2011-03-22-143059-nm-bf-heidi.arch | Acoustic | Heidi | Long Distance Call | NA
2011-03-22-143059-nm-bf-heidi.arch,198.8,199,0.19999999999998863,Behavior,Anton,Touch/hold,Heidi,1,2011-03-22-143059-nm-bf-heidi.arch | Behavior | Anton | Touch/hold | Heidi
2011-03-22-143059-nm-bf-heidi.arch,201.2,201.6,0.4000000000000057,Behavior,Heidi,Preening,Anton,1,2011-03-22-143059-nm-bf-heidi.arch | Behavior | Heidi | Preening | Anton
2011-03-22-143059-nm-bf-heidi.arch,225.6,225.6,0,Behavior,Anton,Touch bill,Heidi,1,2011-03-22-143059-nm-bf-heidi.arch | Behavior | Anton | Touch bill | Heidi
2011-03-22-143059-nm-bf-heidi.arch,229,230.4,1.4000000000000057,Behavior,Heidi,Touch touch bill,Anton,1,2011-03-22-143059-nm-bf-heidi.arch | Behavior | Heidi | Touch touch bill | Anton
2011-03-22-143059-nm-bf-heidi.arch,243.6,243.6,0,Contact Sit,Anton,Terminate Contact sit,Heidi,2,2011-03-22-143059-nm-bf-heidi.arch | Contact Sit | Anton | Terminate Contact sit | Heidi
2011-03-22-143059-nm-bf-heidi.arch,323.8,349.6,25.80000000000001,Ground Level,Heidi,Ground Level,NA,1,2011-03-22-143059-nm-bf-heidi.arch | Ground Level | Heidi | Ground Level | NA
2011-03-22-143059-nm-bf-heidi.arch,361.2,NA,NA,Nearest neighbour,Heidi,Anton,NA,2,2011-03-22-143059-nm-bf-heidi.arch | Nearest neighbour | Heidi | Anton | NA
2011-03-22-143855-nm-bf-sven.arch,0,6.2,6.2,Contact Sit,Sven,Contact Sit,Jonas,1,2011-03-22-143855-nm-bf-sven.arch | Contact Sit | Sven | Contact Sit | Jonas
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Anton,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Anton | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Astrid,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Astrid | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Elen,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Elen | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Heidi,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Heidi | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Jakob,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Jakob | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Joey,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Joey | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Jonas,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Jonas | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Klara,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Klara | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Lasse,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Lasse | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Lena,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Lena | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Mojo,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Mojo | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Sophie,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Sophie | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Sven,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Sven | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Unknown,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Unknown | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Feeding,Willi,Before Feeding,NA,1,2011-03-22-143855-nm-bf-sven.arch | Feeding | Willi | Before Feeding | NA
2011-03-22-143855-nm-bf-sven.arch,0,196.2,196.2,Ground Level,Sven,Ground Level,NA,1,2011-03-22-143855-nm-bf-sven.arch | Ground Level | Sven | Ground Level | NA
2011-03-22-143855-nm-bf-sven.arch,0,NA,NA,Nearest neighbour,Sven,Jonas,NA,1,2011-03-22-143855-nm-bf-sven.arch | Nearest neighbour | Sven | Jonas | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Time.1,Anton,Afternoon,NA,1,2011-03-22-143855-nm-bf-sven.arch | Time.1 | Anton | Afternoon | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Time.1,Astrid,Afternoon,NA,1,2011-03-22-143855-nm-bf-sven.arch | Time.1 | Astrid | Afternoon | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Time.1,Elen,Afternoon,NA,1,2011-03-22-143855-nm-bf-sven.arch | Time.1 | Elen | Afternoon | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Time.1,Heidi,Afternoon,NA,1,2011-03-22-143855-nm-bf-sven.arch | Time.1 | Heidi | Afternoon | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Time.1,Jakob,Afternoon,NA,1,2011-03-22-143855-nm-bf-sven.arch | Time.1 | Jakob | Afternoon | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Time.1,Joey,Afternoon,NA,1,2011-03-22-143855-nm-bf-sven.arch | Time.1 | Joey | Afternoon | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Time.1,Jonas,Afternoon,NA,1,2011-03-22-143855-nm-bf-sven.arch | Time.1 | Jonas | Afternoon | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Time.1,Klara,Afternoon,NA,1,2011-03-22-143855-nm-bf-sven.arch | Time.1 | Klara | Afternoon | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Time.1,Lasse,Afternoon,NA,1,2011-03-22-143855-nm-bf-sven.arch | Time.1 | Lasse | Afternoon | NA
2011-03-22-143855-nm-bf-sven.arch,0,300.2,300.2,Time.1,Lena,Afternoon,NA,1,2011-03-22-143855-nm-bf-sven.arch | Time.1 | Lena | Afternoon | NA
